"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,,
#200905218842,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,10000,10000,"ARTIST LIVE/WORK",102,"ARTIST LIVE/WORK",102,3785,64,175,,BLUXOME,ST,201,,SHAWN,DRAEGER,9253130100,"DRAEGER CONSTRUCTION INC.",COMMERCIAL,ST,"SAN JOSE",CA,95112-1407,,,"WORK @ UNIT# 201 ONLY. REVISION TO PA# 2009/03/06/3564 TO SHOW REPLACEMENT OF HARDIPLANK & SHEARWALL @ SOUTH ELEVATION (UPGRADE TO 400 SQ. FT.) INDICATE VALUATION OF THIS WORK TO BE $10 000.",,
#200905218843,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,2500,2500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,856,011A,86,,WALLER,ST,,,RICHARD,LEE,4154971253,"RICHARD LEE","SOUTH KNOLL",RD,"MILL VALLEY",CA,94941-0000,,,"REPLACE DRY ROTTED SIDING & WINDOW TRIM AT LESS THAN 5% OF THE BUILDING. SOME STUCCO WILL BE DEMO & REPLACED IN ORDER TO PREVENT RE-OCCURRENCE OF THE PROBLEM. INCLUDES A DDOR  JAMB PORTION  WINDOW TRIM & STUCCO & SIDING ON THE SIDE OF THE HOUSE AT THE STAIRWAY TO THE MAIN ENTRANCE. MAJORITY OF WORK",,
#200905218845,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,5123,5123,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1813,34,1450,,41ST,AV,,,"BRAD RICKARD",,8006713985,"SEARS HOME IMPROVEMT PROD  ** SEE NOTES*","E. AIRWAY BL",,LIVERMORE,CA,94550-0000,,,"REPLACE 5 WINDOWS INTO EXISTING OPENINGS. NOT VISABLE FROM THE STREET. NO STRUCTURAL CHANGES. U FACTOR .67 MAX",,
#200905218846,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,6296,6296,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3153,024A,55,,ARAGO,ST,,,"JOHN PEAIRS",,5107311004,"THD AT-HOME SERVICES INC/HOME DEPOT","LINCOLN AVE  SUITE 1",,HAYWARD,CA,94545-0000,,,"INSTALL 6 SQFT OF VINYL SIDING TO THE BACK OF THE HOUSE ONLY. NOT VISABLE FROM THE STREET. NO STRUCTURAL CHANGES.",,
#200905218847,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,16000,16000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,6556,2,1108,,DIAMOND,ST,,,"21ST CENTURY HOME IMPROVEMENT",,4159741234,"21ST CENTURY HOME IMPROVT",HARRISON,ST,"SAN FRANCISCO",CA,94107,,,REROOFING,,
#200905218848,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,10000,10000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,5947,12,38,,ATHENS,ST,,,"21ST CENTURY HOME IMPROVEMENT",,4159741234,"21ST CENTURY HOME IMPROVT",HARRISON,ST,"SAN FRANCISCO",CA,94107,,,REROOFING,,
#200905218849,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,9850,9850,OFFICE,0,OFFICE,0,3707,62,33,,"NEW MONTGOMERY",ST,,,"JOHN PRIBUS/BAYARDO CHAMORRO",,6505880447,"PRIBUSS ENGINEERING INC",MAYFAIR,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"9 ADDED SPRINKLER HEADS. 38 RELOCATED SPKR HEADS.",,
#200905218850,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,15000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2660,26,63,,DEMING,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPAIR DRYROT IN ROOM OVER LIVING ROOM AT FRONT FACADE AND AROUND KITCHEN WINDOWS AND BALCONY AT REAR",,
#200905218851,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,3700,3700,APARTMENTS,6,APARTMENTS,6,3533,44,150,,CLINTON,PK,,,,,,,,,,,,,,"NEW GAS LINE AND HEATERS  HEATERS TO BE LOCATED IN LIVING ROOM (NEAR FRONT WINDOW) AND DRINING ROOM (NEAR LIGHT WELL WINDOW)",,
#200905218852,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2693,14,4312,,19TH,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO PA #200901230747 & #200710236164  REVISED FOOTINGS.",,
#200905218853,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,7500,7500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1600,10,763,,44TH,AV,,,"PETER MING WAH",CHUNG,4155644226,"J-T A C  CORP",46TH,AV,"SAN FRANCISCO",CA,94122,,,RE-ROOFING,,
#200905218854,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,800,800,APARTMENTS,12,APARTMENTS,12,976,38,2945,,PACIFIC,AV,4,,AUGUSTINE,PHILLIPS,4158616004,TOOLBOX,STEINER,ST,"SAN FRANCISCO",CA,94117-0000,,,"REPLACEMENT SHOWER PAN REVISION TO PA#200904236942. PER PLUMBING INSPECTOR  WAYNE WONG.",,
#200905218855,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,5000,5000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3598,96,52,,CUMBERLAND,ST,0,,DENIS,CASEY,4159875840,"STEIN CASEY INC",GREEN,ST,CA,CA,94133-0000,,,"REPLACE BATHROOM TOILET AND SINK. REPLACE REAR DOOR WITH LOCK REPAIR PLASTER WALLS. LIVING ROOM 10'X5' BEDROOM 10'X5' ONLY. COSMETIC CHANGES NO STRUCTURAL CHANGES.",,
#200905218857,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1000,1000,APARTMENTS,18,APARTMENTS,18,1154,1,1701,,TURK,ST,,,"FRANKIE ENGLISH",,4152927885,"FRANKIE ENGLISH DBA DOE MABUHAY BUILDERS",WHITTIER,ST,"DALY CITY",CA,94014,,,"COMPLY W/NOV#200904789. REPAIR ALL OPENING CEILING OF GARAGES UNIT#2 & #5 WITH 5/8 2 HOURS ""X""  FIRERATED SHEETROCK AND FIRE TAPED 2 LAYER. NO STRUCTURAL WORK-NO LIGHTING WORK.",,
#200905218861,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3540,27,2268,,15TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA # 200604108572 ",,
#200905218862,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,APARTMENTS,81,APARTMENTS,81,349,2,41,,JONES,ST,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES","SOUTH HAMPTON",RD,BENCIA,CA,94510-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200502236022. ALL WORK COMPLETE.",,
#200905218863,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,APARTMENTS,80,APARTMENTS,80,349,2,41,,JONES,ST,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES","SOUTH HAMPTON",RD,BENCIA,CA,94510-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200510185829. ALL WORK COMPLETE.",,
#200905218864,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"RESIDENTIAL HOTEL",80,"RESIDENTIAL HOTEL",80,349,2,41,,JONES,ST,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES","SOUTH HAMPTON",RD,BENCIA,CA,94510-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200506064205. ALL WORK COMPLETE.",,
#200905218866,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,2000,2000,OFFICE,0,OFFICE,0,239,30,343,,SANSOME,ST,0,,ANDREW,ERICKSON,7077623473,"PIONEER FIRE INC.",BAYWOOD,DR,PETALUMA,CA,94954-0000,,,"Relocate one fire sprinkler and add one fire sprinkler.",,
#200905218868,8,2009/05/21,2009/05/29,ISSUED,9,2009/11/29,18500,18500,"RETAIL SALES",,"RETAIL SALES",,294,19,345,,SUTTER,ST,0,,ANDREW,ERICKSON,7077623473,"PIONEER FIRE INC.",BAYWOOD,DR,PETALUMA,CA,94954-0000,,,"Remodel of all outlined areas consisting of (21) upright over pendant  (53) new upright  (3) new sidewall sprinklers  (2) relocated uprights and (1) added upright.",,
#200905218873,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"RESIDENTIAL HOTEL",81,"RESIDENTIAL HOTEL",81,349,2,41,,JONES,ST,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES","SOUTH HAMPTON",RD,BENCIA,CA,94510-0000,,,"TO BATAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200510115274.",,
#200905218874,8,2009/05/21,2009/05/27,ISSUED,9,2009/11/27,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1625,24,608,,20TH,AV,,,,,,,,,,,,,,"RECONFIGURE EXISTING BATHROOM AT GROUND FLOOR. INSTALL NEW WALK IN CLOSET IN E BEDROOM",,
#200905218875,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"TOURIST HOTEL/MOTEL",81,"TOURIST HOTEL/MOTEL",81,349,2,41,,JONES,ST,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES","SOUTH HAMPTON",RD,BENCIA,CA,94510-0000,,,"TO BATAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200512079680.",,
#200905218877,8,2009/05/21,2009/05/22,ISSUED,9,2009/11/22,25000,21331,CLINICS-MEDIC/DENTAL,140,CLINICS-MEDIC/DENTAL,140,8708,3,203,,BERRY,ST,,,TRACY,COLETTA,4156488140,"R. N. FIELD CONSTRUCTION","FOLSOM  ST  2ND FLOOR",,"SAN FRANCISCO",CA,94105-0000,,,"ELECTRICAL LIGHTING & POWER W/ TITLE-24 CAL.",,
#200905218877,8,2009/05/21,2009/05/22,ISSUED,9,2009/11/22,25000,21331,CLINICS-MEDIC/DENTAL,140,CLINICS-MEDIC/DENTAL,140,8708,3,205,,BERRY,ST,,,TRACY,COLETTA,4156488140,"R. N. FIELD CONSTRUCTION","FOLSOM  ST  2ND FLOOR",,"SAN FRANCISCO",CA,94105-0000,,,"ELECTRICAL LIGHTING & POWER W/ TITLE-24 CAL.",,
#200905218878,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"RESIDENTIAL HOTEL",84,"RESIDENTIAL HOTEL",84,349,2,41,,JONES,ST,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES","SOUTH HAMPTON",RD,BENCIA,CA,94510-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200306167168.ALL WORK COMPLETE.",,
#200905218879,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,5500,5500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1524,8,443,,20TH,AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMOVE EXTG REAR DECK AND STAIR CASE. BUILD NEW DECK  AND STAIRCASE. REMOVE  BACK DOOR AND NORTH WNDW. REPLACE BOTH  WITH 1 DOUBLE DOOR NO CHANGE EXCEPT LOWER THAN EXISTING.",,
#200905218880,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,6575,6575,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,3105A,16,80,,"SAN ANDREAS",WY,,,RODOLFO,CHAVARRIA,5105411381,"SUPERIOR ROOFING CO.",SUNGROVE,WY,ANTIOCH,CA,94531-0000,,,REROOFING.,,
#200905218881,8,2009/05/21,2009/05/29,ISSUED,9,2010/05/29,75000,75000,"NOT APPLICABLE",0,"NOT APPLICABLE",0,1145,3,2130,,FULTON,ST,,,"DAROLD PRESTON",HESLOP,4082621418,"PRESTON PIPELINES INC",BOTHELO,AV,MILPITAS,CA,95035-0000,,,"Replace (e) underground storm drain line and install one (n) fire hydrant at university of san francisco campus as shown on drawings. OBTAIN APPROPRIATE ""STATE INDUSTRIAL SAFETY PERMIT(S)"" AS REFERED ABOVE ON THIS APPLICATION.",,
#200905218882,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,APARTMENTS,81,APARTMENTS,81,349,2,39,,JONES,ST,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES","SOUTH HAMPTON",RD,BENCIA,CA,94510-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200306167168.ALL WORK COMPLETE.",,
#200905218882,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,APARTMENTS,81,APARTMENTS,81,349,2,41,,JONES,ST,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES","SOUTH HAMPTON",RD,BENCIA,CA,94510-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200306167168.ALL WORK COMPLETE.",,
#200905218884,8,2009/05/21,2009/05/29,ISSUED,9,2010/05/29,75000,150000,SCHOOL,0,SCHOOL,0,1145,3,2130,,FULTON,ST,,,"DAROLD PRESTON",HESLOP,4082621418,"PRESTON PIPELINES INC",BOTHELO,AV,MILPITAS,CA,95035-0000,,,"Replace a portion of the (e) underground steam line with a new steam line as shown on drawings. Obtain approriate "" state industrial safety permits"" as referenced above on this application.",,
#200905218885,8,2009/05/21,2009/05/26,ISSUED,9,2009/09/26,4500,4500,OFFICE,0,OFFICE,0,239,30,343,,SANSOME,ST,0,,PETER,GOLDSMITH,4159782790,"GCI  INC",BERRY,ST,"SAN FRANCISCO",CA,94107-0000,,,"MECHANICAL WORK FOR T.I. AT SUITE 1210  T.I IMPROVEMENT UNDER PA #200905148403",,
#200905218886,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,APARTMENTS,8,APARTMENTS,8,184,4,1547,,LEAVENWORTH,ST,,,"STEVE TREVOR",YEUNG,4155593853,"STEVEN YEUNG INC DBA CHUNG WAH PLBG&FIRE",23RD,AV,"SAN FRANCISCO",CA,94121,,,"AS BUILTS TO REFLECT RECESSED PENDANT HEADS INSTEAD OF UPRIGHT SPRINKLER HEADS. AS BUILT TO APPL#200712039430.",,
#200905218886,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,APARTMENTS,8,APARTMENTS,8,184,4,1553,,LEAVENWORTH,ST,,,"STEVE TREVOR",YEUNG,4155593853,"STEVEN YEUNG INC DBA CHUNG WAH PLBG&FIRE",23RD,AV,"SAN FRANCISCO",CA,94121,,,"AS BUILTS TO REFLECT RECESSED PENDANT HEADS INSTEAD OF UPRIGHT SPRINKLER HEADS. AS BUILT TO APPL#200712039430.",,
#200905218888,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2366,021D,2720,,TARAVAL,ST,,,"KOON TAK",WU,4152970628,"HOME C CONSTRUCTION INC",22ND,AV,"SAN FRANCISCO",CA,94116-0000,,,"REVISION TO PA #20810073579  DELETE STRUCTURAL WORK  EXISTING POST TO BE REMAINED. SPECIAL INSPECTION IS NOT NEEDED.",,
#200905218888,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2366,021D,2722,,TARAVAL,ST,,,"KOON TAK",WU,4152970628,"HOME C CONSTRUCTION INC",22ND,AV,"SAN FRANCISCO",CA,94116-0000,,,"REVISION TO PA #20810073579  DELETE STRUCTURAL WORK  EXISTING POST TO BE REMAINED. SPECIAL INSPECTION IS NOT NEEDED.",,
#200905218889,8,2009/05/21,2009/05/26,ISSUED,9,2010/05/26,250000,250000,OFFICE,0,OFFICE,0,263,11,101,,CALIFORNIA,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"MECHANICAL ELECTRICAL WORK FOR TENANT IMPROVEMENT ON THE 7 TH FLOOR. REF APP 200905148404",,
#200905218890,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,8500,9300,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1893,55,1584,A,48TH,AV,,"2ND FLOOR",ANGELITO,ALVIZ,7077044745,"A P ALVIZ CONSTRUCTION CO.",05TH,ST,VALLEJO,CA,94590-0000,,,"KITCHEN RENOVATION - REPLACE KITCHEN CABINET  RELOCATE STOVE GAS LINE & ADD ADDITIONAL LINE FOR WATER HEATER.",,
#200905218892,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5676,6,328,,BOCANA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA #200409224883.  ALL WORK HAS BEEN COMPLETED.",,
#200905218893,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,10000,10000,APARTMENTS,4,APARTMENTS,4,2619,104,16,,ORD,CT,4,,DYLAN,ARRANTS,4158456520,"DYLAN ARRANTS CONSTRUCTION","MCALLISTER ST#506",ST,"SAN FRANCISCO",CA,94102-0000,,,"REMODEL BATHROOM  REPLACE TUB  FIXTURE  DEMO/REPLACE  SHEETROCK. NEW TILE  NEW POCKET DOOR AT BATHROOM.",,
#200905218895,8,2009/05/21,2009/05/26,ISSUED,9,2009/09/26,5000,5000,"RETAIL SALES",0,"RETAIL SALES",0,3774,31,599,,02ND,ST,,,"MARK PHILLIP",DUFAULT,9167160887,"TRI POINT MPROVEMENTS","SYCAMORE DRIVE",,"CITRUS HEIGHTS",CA,95609-0000,,,"TENANT IMPROVMENT. INTERIOR NON BEARING NON RATED (CBC 601) PARTITONS. NEW OUTLETS  TV RECEPTACLES  JUNCTION BOXES. T24. NO WORK ON LIGHTING  MECH ENVELOPE. NO ACCESSIBILITY UPRADES  FULLY COMPLIANT",,
#200905218896,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"RETAIL SALES",187,"RETAIL SALES",187,0275B,1,930,,BUSH,ST,,,,,,,,,,,,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200605252508. ALL WORKS HAS BEEN COMPLETED.",,
#200905218898,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"RETAIL SALES",0,"RETAIL SALES",0,3705,42,865,,MARKET,ST,,,,,,,,,,,,,,"FOR FINAL INSPECTION FOR WORK APPROVED UNDER PA#200611228364. ALL WORK HAS BEEN COMPLETED.",,
#200905218900,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"RETAIL SALES",0,"RETAIL SALES",0,3705,42,865,,MARKET,ST,,,,,,,,,,,,,,"FOR FINAL INSPECTION FOR WORK APPROVED UNDER PA#200610195543. ALL WORK HAS BEEN COMPLETED.",,
#200905218902,8,2009/05/21,2009/05/21,ISSUED,9,2010/05/21,27510,27510,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2131A,50,2090,,12TH,AV,,,ALBERT,MOSQUEDA,6505833761,"AXSIS CONSTRUCTION","P.O.BOX 1848",,"SO. SAN FRANCISCO",CA,94083-0000,,,"REMOVAL OF (E0 CABINETRY AND REPLACEMENT WITH NEW CABIENTRY IN SAME KITCHEN LAYOUT AS ORIGINAL.",,
#200905218903,8,2009/05/21,2009/05/28,ISSUED,9,2009/09/28,1,0,APARTMENTS,6,APARTMENTS,6,535,14,2900,,PIERCE,ST,,,PETER,ISKANDAR,4152975185,"SF TWIN BOYS CORP. DBA MASTER BUILDERS",MITCHELL,ST,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"REVISION TO APPROVED PERMIT #200901280967 AND 200807237435. NO CHANGE IN PROJECT SCOPE. CORRECTION ONLY IN WNDWS LOCATION INTERIOR CONFIGURATION AT 3RD FLOOR AND BEAM LOCATION (PENT HOUSE)",,
#200905218904,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,3600,3600,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3652,3,130,,VICKSBURG,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"replace 9 windows on 2nd floor. windows are between 2 houses. no window facing the street same size same location. wiwndows are more than 3 feet away from property line.",,
#200905218905,8,2009/05/21,2009/05/28,ISSUED,9,2010/05/28,75000,90000,APARTMENTS,304,APARTMENTS,304,682,368,2000,,POST,ST,,,"RODNEY CLARK",BLISS,4082728080,"COBALT FACITIES INC","SERRA WAY #196",,MILPITAS,CA,95035-0000,,,"1ST FL - INTERIOR OFFICE REMODEL  LIGHTING UPGRADE  PARTITION REVISED  INTERIOR OFFICE DOOR. SPRINKLERS UNDER SEPARATE PERMIT.",,
#200905218907,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,10455,10455,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,6765,6,200,,JOOST,AV,,,"CATHINA LEE",,4153335373,"TOM LEE ROOFING INC",ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,REROOFING,,
#200905218908,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,19000,19000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,6561,12,4338,,"CESAR CHAVEZ",ST,,,"CATHINA LEE",,4153335373,"TOM LEE ROOFING INC",ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,REROOFING,,
#200905218909,8,2009/05/21,2009/05/28,ISSUED,9,2010/05/28,75000,75000,SCHOOL,0,SCHOOL,0,2441,52,2540,,41ST,AV,,,"RICHARD RILEY",,4156651525,"RILEY CONSTRUCTION CO","IRVING ST.  #436",*,"SAN FRANCISCO",CA,94122,,,"REPLACE LIBRARY ENTRY WINDOWS WITH GLASS BLOCK. REPAIR DRYROT ENCOUNTERED DURING WORK. REPAIR CORRODED STEEL PIPE ENCOUNTERED DURING WORK. REPLACE FLAT ROOFING AT LIBRARY ENTRY. LIBRARY IS ACCESSIBLE FROM PLAYGROUND.",,
#200905218910,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,9000,9000,APARTMENTS,4,APARTMENTS,4,1382,53,194,,23RD,AV,0,,TOM,DICKENSON,6509223373,"DICKINSON CONSTRUCTION",ALLEN,DR,"SAN BRUNO",CA,94066-0000,,,"REPLACE KITCHEN CABINETS AND APPLIANCES & FLOOR; REMOVE CLOSET IN BATHROOM  REPLACE SINK AND TOILET TILE FLOOR",,
#200905218911,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,6100,6100,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,7087,3,275,,RAMSELL,ST,,,"MACIEL JORGE F.",,5109096640,"FRANCO ROOFING CO",MATEO,ST,"SAN LEANDRO",CA,94578-0000,,,REROOFING,,
#200905218912,8,2009/05/21,2009/05/21,ISSUED,9,2010/05/21,46000,46000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3600,24,3988,,20TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RELOCATE INTERIOR DOORWAY OPENINGS AT LIVING ROOM/DINING ROOM. RELOCATE CLOSET AT ENTRYWAY. NEW STAIR RAILING. NEW FIREPLACE MANTELS AND SURROUNDS AT LIVING RM AND MSTER BEDROOM. REPLACE WINDOW AT EXISTING OPENINGS AT FRONT ELEVATION. NEW WINDOWS AND FRENCH DOORS AT REAR ELEVATION. REMOVE FIRE ESCAP",,
#200905218913,8,2009/05/21,2009/05/22,ISSUED,9,2010/05/22,30000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2049B,004H,801,,PACHECO,ST,,,YIWEN,ZHU,4156024838,"HONG CHANG CONSTRUCTION INC",46TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REMODEL EXISTING KITCHEN & BATHROOM ON SECOND  ADD NEW BEDROOM & BATHROOM ON FIRST FLOOR  REPLACE ALL WINDOWS IN KIND.",,
#200905218914,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,3500,4500,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3708,38,55,,STEVENSON,ST,,,"RONALD DEAN",COATS,8777123473,"EXXELL CORP. DBA EXXELL FIRE SYSTEMS",GRAND,AV,OAKLAND,CA,94610-0000,,,"Install Ansul 3.0 fire supression system UL 300 wet chemical fire system on 1st floor",,
#200905218915,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,3500,4500,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,90,24,745,,COLUMBUS,AV,,,"RONALD DEAN",COATS,8777123473,"EXXELL CORP. DBA EXXELL FIRE SYSTEMS",GRAND,AV,OAKLAND,CA,94610-0000,,,"INSTALL ANSUL 3.0 FIRE SUPPRESSION SYSTEM UL300 WET CHEMICAL FIRE SYSTEM.                     INSTALL ANSUL 3.0. FIRE SUPPRESSION SYSTEM UL300 WET CHEMICAL FIRE SYSTEM.",,
#200905218916,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,OFFICE,0,OFFICE,0,260,10,300,,MONTGOMERY,ST,,,"JOE MILLER",,6508722345,"TOTAL AUTOMATIC SPRINKLER CO INC",SYCAMORE,DR,MILLBRAE,CA,94030-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200601192521. ALL WORK HAS BEEN COMPLETED.",,
#200905218917,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,2500,2500,APARTMENTS,139,APARTMENTS,139,3706,226,765,,MARKET,ST,34,H,"LAWRENCE R.",DERUSHIA,9258386998,"D - TEC","EL CAMINO CORTO",,"WALNUT CREEK",CA,94596-0000,,,"#34H- RELOCATE 4 FIRE ALARM SPEAKERS ON 34TH FL. REVISION TO APPL#200902232586",,
#200905218918,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,21125,21125,APARTMENTS,5,APARTMENTS,5,2847,38,821,,BURNETT,AV,,,BRUCE,BUTTACAVOLI,5307412619,"BUTTACAVOLI INDUSTRIES INC.",YUBA,ST,MARYSVILLE,CA,95901-0000,,,"REPLACE LIKE FOR LIKE WINDOWS IN KIND AND PATIO DOORS WITH VINYL REPLACEMENT WINDOWS & DOORS. 20 WINDOWS DOUBLE GLAZED  5 DOORS (SLIDING GLASS DOORS AT REAR OF BUILDING) U-FACTOR 0.67 MAX.",,
